"ens_gene","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2"
"ENSMUSG00000039682","Lap3",0.000738718659321371,0.00169824265191614,-0.223552929872562,0.0662420143042913,6.72790720808333,0.0178448574127148,0.00124815923761102,0.000531170654157898,0.00313984522147891,0.00313984522147891,941.356376504389,926.093121559028,778.113098487108,716.2644235693
"ENSMUSG00000002871","Tpra1",0.00073874413490061,0.00169824265191614,0.698195165383694,0.206886057047328,6.50546838632029,0.191026723388782,0.00704949112857101,0.0357523494720194,0.00350980334784688,0.0357523494720194,493.827685485259,449.632947956478,774.644320201924,1159.39261482936
"ENSMUSG00000032116","Stt3a",0.000739782622633836,0.00170038305481111,-0.260397787418552,0.0771687442682398,8.06074674652752,0.0265723459587839,0.00146080593441234,0.00449420915752467,0.00198805191126616,0.00449420915752467,3785.55487564529,3438.07167865187,2617.67047809619,2953.34988304568
"ENSMUSG00000041420","Meis3",0.000742347358532069,0.00170603039342136,0.244617676377908,0.072512789707666,6.56234633812172,0.0212826310264434,0.00185059871381871,0.00015444402758298,0.00340750595736948,0.00340750595736948,618.553038001427,633.395457614926,834.838784347645,765.722793281402
"ENSMUSG00000019883","Echdc1",0.000742793837709611,0.00170680871387787,0.275059477592415,0.0815407501985896,6.18297048021456,0.0262628599190601,0.0023929565459492,-0.000827524774065163,0.00425593739699959,0.00425593739699959,414.175041581216,429.328504190302,575.300896619774,536.092254063681
"ENSMUSG00000022680","Pdxdc1",0.000747068828800692,0.00171638277428132,0.201558114073956,0.0597794460418331,7.05972209534716,0.0156765701154742,0.000873289413740022,0.00232872908494655,0.00270029275532841,0.00270029275532841,1008.46283539479,1097.45857102681,1336.42429454497,1239.51078066563
"ENSMUSG00000040820","Hlcs",0.000749597377417478,0.00172194220535019,0.256741553773366,0.0761671443160003,6.2442063399764,0.0244040566018464,0.00170989325502689,0.00193807893076174,0.00409154061822754,0.00409154061822754,426.278430596177,480.278250208267,579.258293027383,590.929775247153
"ENSMUSG00000000399","Ndufa9",0.000750648437948101,0.00172410649493607,0.159250539825981,0.0472500381400853,8.03724933828923,0.00845662738491046,0.000233537008711945,-0.000228963148779492,0.00199902909552757,0.00199902909552757,2854.22463969164,2859.33001793192,3343.52848629521,3356.54943765134
"ENSMUSG00000023272","Creld2",0.000751452795137037,0.00172570360496222,-0.178226690393926,0.0528849404528697,7.65673509193265,0.0115481579231011,0.000599748599308425,0.000840111700957024,0.00219706832739515,0.00219706832739515,2233.50339922403,2392.12501071549,1965.69365151289,1902.8841213628
"ENSMUSG00000038242","Aox4",0.00075314206579972,0.00172908137844274,2.19734103817677,0.652133475753968,2.16033097325767,1.89295459281789,0.225208100926843,0.200069969272109,0.0997401395241836,0.200069969272109,2.50021709335546,2.2860818607897,13.0707924576021,49.4030994867046
"ENSMUSG00000036197","Gxylt1",0.000753089714810509,0.00172908137844274,-0.194000211960495,0.0575756384754724,7.34790872320852,0.0135145613515628,0.000890287967359717,0.000563512939626083,0.00242466617849858,0.00242466617849858,1730.67809026695,1690.81265542359,1358.63373957995,1460.99390600949
"ENSMUSG00000022064","Pibf1",0.000753260747040927,0.00172910310963491,-0.303600529957303,0.0901046387921997,5.87900806495547,0.0325033873880378,0.00288062522573353,-0.000212185038854296,0.00523822070613924,0.00523822070613924,403.601137919062,427.854649097712,293.787354622948,319.992512219903
"ENSMUSG00000033439","Trmt13",0.000755986628939298,0.00173510877201609,-0.417881974750811,0.12405852567996,5.34170189042723,0.060297540673732,0.00746349186482134,-0.00432985326504194,0.007927025929064,0.007927025929064,270.085807369876,244.362417108802,173.323304508884,164.753806651333
"ENSMUSG00000097739","Gm2539",0.000757247860073012,0.00173775157568864,1.42447778067615,0.422948911214898,4.03805671637504,0.795636170211929,0.0838672984747288,0.0950184830231386,0.0233633536733268,0.0950184830231386,19.3449371210915,38.5048787455385,89.146480792502,148.61491780442
"ENSMUSG00000045045","Lrfn4",0.000760714755527499,0.00174545449413208,-0.191341385036128,0.0568333944731709,7.18537000531259,0.0131215354221478,0.000657195187033169,0.000719345132416603,0.00257283954030989,0.00257283954030989,1445.68752688471,1458.33771889132,1155.65369257556,1244.06908576948
"ENSMUSG00000027919","Lce1g",0.000760850711161037,0.00174551347038133,-2.99262344398604,0.888900425588382,1.61788709152312,3.51202767023909,0.133327374547013,0.656816592064193,0.142669460477345,0.656816592064193,15.2795001154159,31.6266527859019,0,2.05052168250302
"ENSMUSG00000022808","Snx4",0.000761829889010187,0.00174750663616477,-0.151769715259488,0.0450849841320891,8.47740368257447,0.00879366253477218,0.000209822362461625,0.00146364820472362,0.0018228334317291,0.0018228334317291,5272.32633394293,5095.72463220123,4622.09762988226,4290.71662063757
"ENSMUSG00000051034","Zfp11",0.00076301067595013,0.00174996161402904,-0.388574614480261,0.11544532324957,5.29050044531566,0.0511584683375484,0.005059914940027,-0.00381732794294638,0.00826770772017063,0.00826770772017063,244.073248320038,236.974596804776,157.751666540524,168.219856242174
"ENSMUSG00000030329","Pianp",0.000766268418007459,0.00175717867814225,3.02837229215233,0.900042208447678,2.68898811527086,3.59706356461691,0.233797733089497,0.576278243897877,0.0686179554275505,0.576278243897877,2.60546696558422,2.87515025326381,26.7239117950456,163.891836567067
"ENSMUSG00000030077","Chl1",0.000766477382501237,0.001757403319299,2.5647583077428,0.762271652518581,1.97307904477085,2.5800337738675,0.195404473861724,0.385653598371685,0.113168983245924,0.385653598371685,0.43335505054837,3.76468953707791,27.1158357093691,23.8498826815666
"ENSMUSG00000030617","Ccdc83",0.000766814836556966,0.00175792245762669,2.56075798629205,0.761110193385918,1.34660423895728,2.57201963910348,0.201742308443262,0.377546418032687,0.169180068346736,0.377546418032687,1.78324498962525,0,12.6389416312973,14.0615719415208
"ENSMUSG00000064220","Hist2h2aa1",0.000769362499323651,0.00176350761391227,0.475663708923206,0.141415560299888,6.42159558703868,0.0887508951254809,0.00808647990095853,0.0119118807939727,0.00367439769195309,0.0119118807939727,422.950915134453,554.567573644579,748.22836704224,812.29475685645
"ENSMUSG00000041685","Fcho2",0.000769986915063589,0.0017646833872737,0.330088086220552,0.0981422351333419,6.61853160351923,0.0427406470995611,0.00268041018824249,0.00695148812872569,0.00331238012989367,0.00695148812872569,682.728735514715,589.513500622181,826.960963134944,942.238899600201
"ENSMUSG00000032571","Pik3r4",0.00077069480327468,0.00176605009776302,0.255997400721597,0.0761192334223218,6.06683927894337,0.0246369854614587,0.00119728578771682,0.00299085781636421,0.0045968519090851,0.0045968519090851,402.267298038572,357.0667958479,477.412308961391,502.328268354531
"ENSMUSG00000021994","Wnt5a",0.000774632177104505,0.00177481572039342,-0.490976413601395,0.146049880678889,5.59000875324262,0.0945729913351743,0.0119694835117602,0.00936108413455759,0.0064936908582658,0.00936108413455759,394.391732231879,296.09936488168,202.94324833636,215.149413811269
"ENSMUSG00000033423","Eri3",0.000777484925809854,0.00178109410294047,0.188534957640868,0.0561001011288052,7.13828442465404,0.011864558734799,0.000528374539879932,-0.000504251564003518,0.00261884680678224,0.00261884680678224,1145.27311204114,1145.69036552814,1376.47420247424,1390.05752521317
"ENSMUSG00000034706","Dnaic2",0.000782374848121398,0.00179203683383362,0.877786484505908,0.261327165012161,3.6558107220443,0.278409138100374,0.036156557790442,-0.0037974068305007,0.0321353293828512,0.0321353293828512,23.836688441779,25.081001202566,71.2260677222462,49.7270477051338
"ENSMUSG00000026500","Cox20",0.00078846881127876,0.00180573386665201,0.300398064743591,0.089489110481191,6.05298841208476,0.031942999645567,0.00336809556614497,-0.000573094748641902,0.00464020532856983,0.00464020532856983,383.556213578201,348.401563017171,504.898361934408,482.988695997847
"ENSMUSG00000111742","Cox20",0.00078846881127876,0.00180573386665201,0.300398064743591,0.089489110481191,6.05298841208476,0.031942999645567,0.00336809556614497,-0.000573094748641902,0.00464020532856983,0.00464020532856983,383.556213578201,348.401563017171,504.898361934408,482.988695997847
"ENSMUSG00000015882","Lcorl",0.000788955199042017,0.0018065864494118,0.57106212307359,0.170129050494445,5.20643300964696,0.115578452969458,0.0200822295682995,-0.00977052431877025,0.00886166425384181,0.00886166425384181,150.599938538709,123.944823595864,235.079135128423,249.605106394769
"ENSMUSG00000027030","Stk39",0.000793506826134474,0.00181674621422429,-0.496784878098178,0.148070788702109,4.24198694309604,0.0872285801491702,0.00224640011959603,0.00519886255064852,0.0196785583472687,0.0196785583472687,93.4322073692461,84.1212519720079,57.6080633762004,50.1472314821853
"ENSMUSG00000018209","Stk4",0.000794189279371649,0.00181804578817408,0.411962168066689,0.122797391845023,5.34731649594894,0.0666237422686958,0.00152493711810534,0.0135542623258348,0.00789062862278215,0.0135542623258348,173.336043387778,167.599866832404,228.026385177425,290.97186556502
"ENSMUSG00000021403","Serpinb9b",0.000794711944114908,0.00181897925390013,-0.409307569056673,0.122012730397719,5.37435509783429,0.0620844494764124,0.00716911743426722,0.00219121373680929,0.00771798894483918,0.00771798894483918,286.527146948233,243.810746139599,166.190190441795,185.039107914991
"ENSMUSG00000015937","H2afy",0.000796381191207507,0.00182253642948789,0.251332378753483,0.0749340103227542,7.58929562179637,0.0247993921386618,0.000510977757218046,0.00510412814583258,0.0022396227081376,0.00510412814583258,1750.03830496595,1735.91902924002,2079.52935038046,2415.30136449108
"ENSMUSG00000057130","Txnl4a",0.00079848571211755,0.00182708856688034,-0.305998696418106,0.0912524818046299,5.58320602583273,0.0367630776935294,0.00170702057664564,0.00661999485885867,0.00652828058149432,0.00661999485885867,301.453818266464,317.527119964038,248.560827955037,208.579842310998
"ENSMUSG00000001173","Ocrl",0.000800514345906215,0.00183140412933409,-0.204289482188785,0.0609343357087345,7.15445249811429,0.0144262453110232,0.00111015337872899,-0.000337881678675115,0.00260283988953577,0.00260283988953577,1387.29346122748,1447.1895511372,1134.34840418295,1176.07288581368
"ENSMUSG00000021771","Vdac2",0.000800603081046063,0.00183140412933409,0.235097349063058,0.0701241774161946,8.38684551747855,0.0217018546843576,0.000272051008117624,0.00464534925018031,0.0018538411855097,0.00464534925018031,3848.36037727585,3955.78727770582,4607.89157679851,5287.28227700195
"ENSMUSG00000019808","Adat2",0.000801464016417691,0.0018331086836066,-0.329926379192897,0.0984182482674259,5.69814796175557,0.0383399382440087,0.00370856689105933,-0.000624367368714064,0.00597758470096935,0.00597758470096935,332.34778405244,371.367282140096,251.567240773854,253.332262226047
"ENSMUSG00000058325","Dock1",0.000802051390178693,0.00183418714564626,0.172894673845187,0.0515782354117434,7.67710146234607,0.00999918326562615,0.000475487082388799,-0.00042299630596638,0.00218482728580043,0.00218482728580043,1966.19888257268,1992.10185546118,2360.07688717125,2345.4278791077
"ENSMUSG00000115219","Eef1akmt4",0.000802373588848823,0.00183465896283284,-0.234944242533441,0.0700912940807417,6.57854673854576,0.0216747920371462,0.00142071308638507,0.00349207641952795,0.00337952574758872,0.00349207641952795,793.593924004813,824.048507732012,597.479474022578,683.934401241914
"ENSMUSG00000027208","Fgf7",0.00080687904698466,0.00184469445081027,-0.283499895433568,0.0846161210971041,8.3869170625157,0.0315639888699614,0.00068523407012625,0.00647465387939354,0.00185381565626393,0.00647465387939354,5315.65461568608,4811.30963619954,4078.26077574773,3556.90184923789
"ENSMUSG00000020646","Mboat2",0.000809636437058711,0.0018507311682809,-0.3712757118388,0.110845804139572,6.04138847684748,0.0480036037900451,0.00760981888639194,-0.00452724030202823,0.00467697340895646,0.00467697340895646,478.938471856681,534.05632124074,352.616533291546,344.899983092612
"ENSMUSG00000026315","Serpinb8",0.000810840400072468,0.00185321570866859,0.740333006574737,0.221056460442937,5.38197651509406,0.215274959343703,0.0295585359412055,0.0193074227623544,0.00767011405772998,0.0193074227623544,169.124881725642,132.457642855631,261.319479476103,378.156999240057
"ENSMUSG00000032062","2310030G06Rik",0.000814300657083488,0.00186058709813044,1.35036697524917,0.403348972631153,2.59676811453724,0.619681925734166,0.089301599512726,-0.0715241948332699,0.0733887942098807,0.0733887942098807,5.47913016297444,7.30601159489222,25.9272561582484,25.7983788480227
"ENSMUSG00000020460","Rps27a",0.000814196534591483,0.00186058709813044,-0.137593488206968,0.0410981649005264,9.78187531103448,0.00644544662726429,5.64781809248643e-05,0.000145707761491322,0.001632580977266,0.001632580977266,19237.151265657,18707.7422748802,16577.291867489,16486.6718608899
"ENSMUSG00000032815","Fanca",0.000814985440326128,0.00186188304346945,-0.428048858856223,0.127865303330554,5.30268207793618,0.0697349433589294,0.00816431838724109,0.00482518386709595,0.00818521740857338,0.00818521740857338,225.58913595246,273.32348578894,172.006225432113,151.956905882267
"ENSMUSG00000060716","Plekhh1",0.000815130220845539,0.00186194512428604,-1.05959631730544,0.316523673178998,3.32332350968897,0.382899792113534,0.058055655233554,-0.04507814488688,0.0421315804491713,0.0421315804491713,47.8649718482641,45.4460327708772,17.7564424388958,14.1220793993704
"ENSMUSG00000052565","Hist1h1d",0.000815806794007331,0.00186322174880613,-0.878867982114259,0.262554360058898,3.47094386506086,0.261763194195781,0.0315416603329389,-0.0251013340320623,0.0373931316529986,0.0373931316529986,51.7513180515046,47.1885151250044,21.642241117579,18.9050356316118
"ENSMUSG00000062382","Ftl1-ps1",0.000819973157204219,0.00187246718950774,0.8233071811507,0.246059852973594,4.66892753934665,0.266308539008362,0.00960426089926143,0.0509411903461255,0.0137655452439757,0.0509411903461255,69.8673932818933,70.3679230050273,125.281566051992,205.24045764442
"ENSMUSG00000070570","Slc17a7",0.000820899438213895,0.00187431207179152,-1.98770440875257,0.594116063568871,2.12844800080432,1.42319084638516,0.251043495105309,-0.0917416338147725,0.101930401885261,0.101930401885261,17.4921720416703,28.1359703931282,1.74809268868012,3.80212647725978
"ENSMUSG00000043290","Zfp784",0.000821493911692172,0.00187539893437786,0.689384696638534,0.206066403944785,4.46934242323904,0.16423655571863,0.0262078153987638,-0.0174786118005205,0.0162555474359716,0.0162555474359716,65.3028515515138,57.627389677764,114.410338825226,131.647322692859
"ENSMUSG00000024958","Gpr137",0.000821993598328173,0.00187599865197227,0.211547792259011,0.0632376821915499,6.87269393075025,0.0166202029497533,0.00107125987824362,0.00148281034155563,0.00292774457071585,0.00292774457071585,826.125474828267,912.274031465877,1062.25121115099,1083.39828750536
"ENSMUSG00000055692","Tmem191c",0.000821939672574667,0.00187599865197227,0.817791118656173,0.244459812302922,3.74329226979353,0.227671601851636,0.0298698438738203,-0.0227535979728235,0.0298907559573597,0.0298907559573597,25.3095853256656,30.0097856686794,62.3837940959723,63.7696281273352
"ENSMUSG00000041949","Tango6",0.000823346738940843,0.00187881602348103,-0.279945875847687,0.0836952378851259,6.17897583137692,0.0307931596978079,0.00189068104048199,0.00511421180416582,0.00426701830730973,0.00511421180416582,597.246725586432,514.790289181574,435.519897072233,403.057067570742
"ENSMUSG00000019842","Traf3ip2",0.000824044219181615,0.0018801366303622,-0.441825607190023,0.132101592852115,5.78008373285093,0.0725183044423679,0.0118245105034744,-0.000651987424338755,0.00562632033059155,0.00562632033059155,413.777682490357,393.147796992097,287.148463882226,233.800091361832
"ENSMUSG00000061603","Akap6",0.000829407795918916,0.00189210147334125,-0.56732401466407,0.169715744489312,4.36850664995498,0.124127065339038,0.0111123495129069,0.0141499796883704,0.0176910844146544,0.0176910844146544,94.8746746148349,114.683238277859,67.041912585126,51.7971017087116
"ENSMUSG00000015337","Endog",0.000829791662573376,0.00189270445207631,0.371198517739604,0.111048803319353,5.39863120036389,0.0466507821471345,0.00476514181751701,-0.00368313838285484,0.00756669490114337,0.00756669490114337,177.429551910121,189.054425069769,268.096626635872,263.315552322131
"ENSMUSG00000029364","Wsb2",0.000831896661136021,0.00189723248906734,-0.225722401899772,0.0675419637601331,7.98161463646051,0.0200248121521843,0.000310103379665384,0.00425181348890974,0.00202527638969445,0.00425181348890974,3167.56178553707,3387.77567005555,2465.03062952861,2771.55594471402
"ENSMUSG00000034258","Flvcr2",0.000833434404181384,0.0019004657189975,0.599523147992773,0.179420309560621,4.04679654534252,0.14064716183504,0.00899927873490182,0.0222574615280759,0.0231923687479272,0.0231923687479272,41.5790392444486,42.2137211133877,91.6295142582976,64.2103325360157
"ENSMUSG00000024425","Ndfip1",0.000833655306010308,0.0019006956804083,0.152032924349024,0.0455001530046087,8.39995175348335,0.0079084299053808,0.000221071928397083,8.45678866163443e-05,0.00184919199504572,0.00184919199504572,4111.08432517132,4130.63253052234,4881.39708045625,4715.1746089157
"ENSMUSG00000014496","Ankrd28",0.000839624927171022,0.00191403050352363,-0.165807464785332,0.0496520166200903,7.85872215820619,0.00921286823916629,0.000379821437428489,-0.000306576767948686,0.00208550131701323,0.00208550131701323,2832.67724962704,2790.33947672199,2372.11414878016,2391.50979272453
"ENSMUSG00000047539","Fbxo28",0.00084011958750795,0.0019148824228946,-0.292075791009984,0.0874680916152195,6.53380536452398,0.0335365339319083,0.00268604693209854,0.00496462011870989,0.00345800640373708,0.00496462011870989,819.426004335843,772.649492477273,547.008519426187,645.085021554488
"ENSMUSG00000015289","Lage3",0.000841121040449188,0.00191688906180964,0.207612245622855,0.0621799112778844,6.94178630495108,0.0151647881271213,0.00102923637220822,0.000166523552191413,0.00283710499431736,0.00283710499431736,908.609493608703,956.204744915382,1120.80926476717,1174.39326901209
"ENSMUSG00000035297","Cops4",0.000841917731581876,0.00191842854438749,0.18340888685002,0.0549353275036687,7.21851378463978,0.0116199163130178,0.000476419546652499,0.000134045035092401,0.00254147066128283,0.00254147066128283,1271.20823827036,1218.15410637568,1513.82832738728,1476.41271516086
"ENSMUSG00000019961","Tmpo",0.00084225015517717,0.00191890983692113,-0.17573104765143,0.0526373610096628,8.24781402631776,0.0105611491637252,0.000864070896095819,-0.000463047704842629,0.00190662087796575,0.00190662087796575,4215.47863234381,4124.09073590431,3439.36233421368,3556.63339922437
"ENSMUSG00000021112","Mpp5",0.000843021149845351,0.00192039004954699,-0.334435388370976,0.100182278782958,6.84801753392796,0.0381214317314845,0.00707412182263013,-0.00581548872282578,0.00296236715951613,0.00296236715951613,1141.18940130236,1085.44524564433,776.668161865551,816.748269386703
"ENSMUSG00000039108","Lsm14b",0.000843460509802122,0.00192111448585631,-0.18081653615473,0.0541671092828899,7.60371347801824,0.0109302089233077,0.000703827608025265,-0.000655824096561036,0.00223024812003928,0.00223024812003928,2200.35703211163,2189.46615565623,1843.6513233688,1819.94445548494
"ENSMUSG00000052396","Mogat2",0.000843952969746713,0.00192195963996403,-1.31934937102562,0.395255961450839,2.44774232039896,0.65347899281234,0.0745662674464327,0.0353108403592283,0.0816610076159943,0.0816610076159943,27.635040939609,17.2754484357896,4.20668070615083,7.09243489875804
"ENSMUSG00000083364","Llph-ps2",0.000844683179874995,0.00192334590878483,-0.273138916797427,0.0818339408082201,6.25186363252084,0.0266534876718782,0.00262510338148113,5.26941917006513e-05,0.00407169048672214,0.00407169048672214,605.798800657481,583.26193075426,430.94383861839,474.564697503806
"ENSMUSG00000047123","Ticam1",0.000852669564259188,0.00194125173157197,0.320676767353096,0.0961519028828026,6.78525057821116,0.0404413219919997,0.00105805507243064,0.00818713335555326,0.00305402551824396,0.00818713335555326,723.529270171166,783.957635723266,951.142089441719,1132.91322958292
"ENSMUSG00000020918","Kat2a",0.00085284822092349,0.00194137930031067,-0.170814073838675,0.0512178829606727,7.68682091382112,0.0111495156991769,0.000444194293193621,0.00169135534488947,0.00217907724177955,0.00217907724177955,2386.16358882741,2360.41425642846,1910.76624066381,2094.49511202698
"ENSMUSG00000041720","Pi4ka",0.000866978885161828,0.00197326189043733,0.218883614087265,0.065721436562127,6.90028172250271,0.0175962185231385,0.0014288196989556,0.00101048982780066,0.00289048752483407,0.00289048752483407,869.094951523285,909.689027661086,1059.38768729727,1156.43417526753
"ENSMUSG00000020431","Adcy1",0.000869517509008079,0.00197875538344342,0.338839886144868,0.101764076673867,6.25832767516901,0.0451747743484122,0.00389668895327908,0.00645923834800563,0.00405505332355638,0.00645923834800563,469.297875897266,413.353858729992,669.550475922455,570.930113539896
"ENSMUSG00000002847","Pla1a",0.000870005769767939,0.00197958196995775,-1.33760008147797,0.401741453382612,3.7673787825695,0.703988789567269,0.0352339031611088,0.126162292204864,0.0292987522514307,0.126162292204864,72.8023240793347,96.796725193215,14.7200561461218,31.7830860787968
"ENSMUSG00000015971","Actr8",0.000870260757796484,0.00197987761423106,0.292988110715999,0.0879996615745839,6.21415718843626,0.0337766379651374,0.00285384031888058,0.00489010011836072,0.00417094231933349,0.00489010011836072,411.172652529898,452.140297727021,536.785936400893,622.640530995391
"ENSMUSG00000078517","Emc1",0.000873099512086207,0.00198605049933173,-0.200481431600279,0.0602314737845114,7.81269182278193,0.015816155095002,0.000601936070247541,0.00302589436400674,0.00210925341799252,0.00302589436400674,2770.6588978999,2693.66658544417,2108.33399376578,2370.3688014114
"ENSMUSG00000028990","Lzic",0.000873918854295203,0.00198762868857946,-0.358014216878058,0.107568150379209,5.01388279045598,0.0430660821013892,0.00118464792321089,-0.000672614514531841,0.0103862590527932,0.0103862590527932,175.462049197453,183.605958920815,125.254205895589,125.391712033739
"ENSMUSG00000037395","Rcor3",0.000874279177470406,0.00198816258800797,0.267732331209913,0.0804450326321839,6.55283665030287,0.0240151974882793,0.00304724707900034,-0.00286475143412883,0.00342415619619279,0.00342415619619279,609.492464777931,616.268878832736,811.11892815808,791.352155553264
"ENSMUSG00000111452","Rcor3",0.000874279177470406,0.00198816258800797,0.267732331209913,0.0804450326321839,6.55283665030287,0.0240151974882793,0.00304724707900034,-0.00286475143412883,0.00342415619619279,0.00342415619619279,609.492464777931,616.268878832736,811.11892815808,791.352155553264
"ENSMUSG00000039813","Tbc1d2",0.000877447886743208,0.00199508185306886,-0.405098746880021,0.121756138033702,6.50483099540764,0.0645847030071756,0.00109430549673073,0.0137302516521511,0.00351098866903478,0.0137302516521511,800.21069080771,836.02887685666,483.704673279689,614.766525011499
"ENSMUSG00000010110","Stx5a",0.000879732188854028,0.00199998851435051,0.184757482985628,0.0555426489363059,7.33701140720536,0.0114231255656854,0.000650730237839212,-0.000583705648903431,0.00243425561302252,0.00243425561302252,1406.86663731332,1393.30086187157,1673.19552614179,1695.43747058791
"ENSMUSG00000020775","Mrpl38",0.000880471912938036,0.0020013828177509,-0.267863659747251,0.0805320834495825,6.82239675528375,0.0242828791245399,0.00348590763342171,-0.0029370590532074,0.0029995088313088,0.0029995088313088,1026.07656588475,1072.99219573644,796.952165976472,808.264680653669
"ENSMUSG00000075000","Nrbf2",0.000882303493807588,0.00200525824202724,0.230598950766678,0.0693406807844853,6.58377199824982,0.0177882233738208,0.00143752941684718,-0.00134313240346242,0.0033706005948087,0.0033706005948087,638.087418447561,649.964333716173,813.657404907274,808.653976070032
"ENSMUSG00000046364","Rpl27a",0.00088425942739362,0.00200941513628474,-0.146533212226303,0.0440704486013756,8.52472653883426,0.00722909355606829,0.000134551391419607,-2.69021999966883e-05,0.00180765304850688,0.00180765304850688,5431.0185758031,5409.54263190328,4729.32977439715,4633.9618850439
"ENSMUSG00000033491","Prss35",0.000889949608691581,0.00202205542548868,0.403923277267463,0.121546928712635,6.85812074071828,0.0642337752258121,0.000950931156201016,0.0138227247232734,0.00294803846458335,0.0138227247232734,848.379303182277,711.730212611786,1070.11226738271,1266.2106528682
"ENSMUSG00000042369","Rbm45",0.000890818231106547,0.00202373859016772,-0.195963388602514,0.0589733248933848,7.13332614697372,0.0128757964989455,0.000854050406214023,-0.00074118049408571,0.0026238026427667,0.0026238026427667,1386.8393340051,1376.23858789561,1124.38582716146,1146.8980387008
"ENSMUSG00000020520","Galnt10",0.000891287098773908,0.00202451324932403,-0.146818931136493,0.04418571799663,8.51907165932202,0.00832068445983697,0.000142947032820105,0.00156018038690434,0.00180943064205761,0.00180943064205761,5352.51283810707,5428.70189297168,4847.50080106504,4468.86980533588
"ENSMUSG00000030693","Klk10",0.000892874719873758,0.00202782851313174,-2.22965031591533,0.671122060240769,1.01325027849101,1.9486108857539,0.243275502304412,0.193970560695763,0.207129317437402,0.207129317437402,10.7855294932348,5.75030050652762,1.13231201124014,0
"ENSMUSG00000037111","Setd7",0.000898310317837344,0.00203988080206552,-0.201222222284741,0.0605985405452429,6.99926078274648,0.0158737190124116,0.00090425443193104,0.00266113271608149,0.0027679286842824,0.0027679286842824,1215.16179772114,1207.47404315581,1051.31889167165,933.076697601631
"ENSMUSG00000031792","Usb1",0.000900281550528363,0.00204406389042952,0.262457178275421,0.0790541575772129,6.27614718266142,0.0242987043436054,0.00223980821245604,-0.000233636911196211,0.00400975161778677,0.00400975161778677,449.17772561248,483.123168581778,590.17043890858,621.844199264915
"ENSMUSG00000031577","Tti2",0.000900744957502514,0.0020445296297032,-0.240552799457653,0.0724595226994406,6.61406828479417,0.0194156741747322,0.00193063344050178,-0.00173994684186008,0.00331974898932897,0.00331974898932897,848.017227702415,832.637738519955,653.721344013895,667.399711265265
"ENSMUSG00000017221","Psmd3",0.000900691840914011,0.0020445296297032,-0.146343148711039,0.0440813914553029,8.71003935497019,0.00827956939354756,0.000188437330369421,0.0015227581726214,0.00175473174226623,0.00175473174226623,6441.73791252681,6605.87650002558,5417.38245156661,5861.67066557236
"ENSMUSG00000036275","9530068E07Rik",0.00090229981022682,0.00204776528031981,0.140017596500967,0.0421823402693087,9.07113539325742,0.00752988762585436,9.95378711935155e-05,0.00139282990263432,0.00167981195940223,0.00167981195940223,8178.50825689959,8045.47308814896,9689.94033154378,8985.23175107041
"ENSMUSG00000024871","Doc2g",0.000903606164535974,0.00205043611823614,-0.711194231976116,0.214283700389086,3.98035878939042,0.17787788134905,0.0213943294175836,-0.00747612519205816,0.0245231748348558,0.0245231748348558,77.3080484159057,74.5134127975352,41.6532118053712,32.8885312692653
"ENSMUSG00000001504","Irx2",0.000907439833721389,0.00205884027622199,1.13174944797131,0.341119035711356,3.0607271181742,0.437096245261426,0.0645160565366224,-0.0493000951361701,0.0518461399880227,0.0518461399880227,13.1740421723952,10.24247473467,36.1314015234744,38.0631765836957
"ENSMUSG00000031545","Gpat4",0.000908920777408643,0.0020619048213116,-0.211556514345081,0.0637737125721342,6.49555390797222,0.0153209300616114,0.000538740617660817,6.45750938358837e-05,0.00352834579757237,0.00352834579757237,729.548654324755,741.651313263324,609.172249845334,581.592741191141
"ENSMUSG00000017548","Suz12",0.000909127828704236,0.00206207905215551,-0.336497353370085,0.101439075105412,5.13372829963616,0.0395680016124209,0.000879498050213118,0.00185726995588229,0.00941038790802839,0.00941038790802839,211.004411444239,190.010649612367,142.565742081318,143.189538067926
"ENSMUSG00000028028","Alpk1",0.000911081806908241,0.00206621503609386,0.34800017647697,0.104925641457579,5.67659548607874,0.0411057949689408,0.00493394121071964,-0.00382731017130946,0.00607544902456483,0.00607544902456483,252.35814353039,237.521775149463,342.15296310383,351.796440971359
"ENSMUSG00000029148","Nrbp1",0.000912275012810669,0.00206862474975917,0.1741202771045,0.0525048485240863,7.31021755400026,0.0103180833270244,0.000298777593516355,1.94119475462927e-05,0.0024579815250209,0.0024579815250209,1375.7241375712,1364.91806437111,1659.66895144644,1602.89852061536
"ENSMUSG00000037236","Matr3",0.000912487056272508,0.00206880926176519,-0.232764469663728,0.0701900018103258,8.25810513412817,0.0213441903487013,0.00100688923836059,0.00391974711577296,0.00190249347610585,0.00391974711577296,4414.20787644811,4256.32047499687,3675.23973746417,3209.21079835741
"ENSMUSG00000032477","Cdc25a",0.000916518275005777,0.00207765139316888,-0.358607047583716,0.108177954501114,5.08133484306766,0.0438224928082683,0.00187638293706185,-0.000442151013014053,0.00982608690298319,0.00982608690298319,199.272548926777,185.193463724625,135.408273105743,132.730730749014
