D0_PF_1,D0_PF_2,D7_PF_1,D7_PF_2,target_id
16.16865634,6.222401587,7.973473478,16.15112477,6430571L13Rik
5.459463488,10.5422176,16.46346439,13.02754376,6430573F11Rik
0,0,0,0,6430628N08Rik
79.38632598,61.67191197,83.72952243,128.3282257,6720489N17Rik
2.270012213,8.349698435,4.584628527,3.45849058,6820408C15Rik
4128.364838,3975.547724,3111.482734,2979.619648,6820431F20Rik
0.898794124,0,0,0,7420426K07Rik
0,1.378982591,0,0.787876391,7420461P10Rik
3.664705431,1.929093425,3.418447444,4.126666007,7530416G11Rik
0.898794124,1.178750984,4.234454819,3.005613164,7530428D23Rik
0,0,0,0,8030411F24Rik
0,0,0,0,8030423J24Rik
602.1920634,617.198921,352.1490355,354.7402511,8030462N17Rik
3.595176498,0,0,2.190779698,8030474K03Rik
0,1.916766836,2.264624022,5.126304206,8430408G22Rik
6.291558871,8.143128095,15.85236816,14.35365178,9030612E09Rik
0,0,0,0.659723447,9030619P08Rik
44.64898768,48.08301229,75.10472059,53.17816455,9030624G23Rik
1400.181128,1367.875735,2071.351555,2271.026285,9030624J02Rik
168.0745013,182.0928494,73.60028073,63.56617216,9130008F23Rik
729.820829,716.8707965,837.9108883,959.6441474,9130011E15Rik
96.69528437,119.5514109,201.2103165,272.6634045,9130019O22Rik
430.3507411,424.2309585,322.0110061,325.2581529,9130023H24Rik
0,0,0,0,9130204L05Rik
0.911632367,0.973112017,7.08071736,5.005122053,9130208D14Rik
13.48191187,9.998896984,19.24930419,10.25260841,9130213A22Rik
36.5099387,19.29700243,9.043106428,11.98970119,9130230L23Rik
755.7516779,820.3213254,649.1491728,710.1888968,9130401M01Rik
1.797588249,1.916766836,5.661560056,1.025260841,9130409I23Rik
0,0,0,0,9230102O04Rik
0,0,0,0,9230104L09Rik
0.898794124,0,0,1.025260841,9230109A22Rik
172.4090795,164.3628048,105.9882315,107.5252937,9230110C19Rik
0,0,0,0,9230110F15Rik
0,0.958383418,0,0,9230112D13Rik
6.545889372,8.827505739,9.19964061,5.03376614,9230113P08Rik
46.7712005,58.00474912,5.663479591,13.33619079,9330132A10Rik
4.416545572,5.734066815,6.71616199,4.278511467,9330159F19Rik
2.696382373,0.958383418,18.11699218,11.27786925,9330161L09Rik
91.94788562,98.61201355,27.7457422,19.13706665,9330182L06Rik
0,0,0,0,9330182O14Rik
0,0,0,0,9430007A20Rik
313.8504755,343.0989476,233.1779909,249.5947463,9430015G10Rik
14.57121982,16.32395393,15.99315051,13.3531079,9430025C20Rik
118.5493339,104.4403702,202.9546631,213.6968724,9430038I01Rik
0.898794124,0,0,0,9430069I07Rik
0,0,1.132312011,0,9430097D07Rik
0,0,0,0,9530002B09Rik
0.804475819,0,1.014124733,0,9530003J23Rik
5.14629195,1.516278421,12.05693397,5.485437647,9530050K03Rik
61.45793547,65.9484785,8.930104893,8.439944232,9530053A07Rik
8178.508257,8045.473088,9689.940332,8985.231751,9530068E07Rik
25.24233772,34.94013172,33.98094586,21.94702176,9530077C05Rik
0,0,0,0,9630041A04Rik
1.833784095,3.864374514,0,4.103491879,9830107B12Rik
171.5187447,169.8690826,402.0335548,382.54382,9930012K11Rik
1149.202215,1104.807616,1005.364338,1048.901508,9930021J03Rik
0.898794124,0,5.661560056,5.126304206,9930022D16Rik
31.9933536,38.03009737,293.0879148,391.5006931,9930111J21Rik1
91.96332917,75.30264186,584.8492667,709.9552561,9930111J21Rik2
0,0,1.170567216,1.05890491,a
0,0,0.08439214,0.08808131,A030003K21Rik
0,0,0,0,A030005K14Rik
4.493970622,3.833533671,1.132312011,3.075782524,A030005L19Rik
1.797588249,0,0,1.025260841,A030014E15Rik
3.595176498,3.833533671,1.132312011,6.151565048,A130006I12Rik
138.2084937,149.6918859,144.5525042,150.7205175,A130010J15Rik
39.55979338,41.24024882,33.98078134,44.12290375,A130051J06Rik
0,0,0,0,A1bg
0,0,0,0,A1cf
200.4973799,197.6469793,513.5071647,538.2631542,A230050P20Rik
0,0,5.661560056,7.176825889,A230065H16Rik
0,0,0,0,A230072I06Rik
0,0,0,0,A26c2
2.86654503,3.057401498,3.61507869,1.0928327,A2m
2.696382373,0,1.132312011,2.06180179,A2ml1
17.23687533,26.3948201,12.61324852,17.49779631,A330044P14Rik
0,0,0,0,A330070K13Rik
7.535231429,10.47144404,9.15076987,12.41488061,A3galt2
302.5948651,284.9714267,345.3248197,365.3520785,A430005L14Rik
100.3683259,97.93264329,120.3471341,128.2630194,A430033K04Rik
0.898794124,0,0,2.050521683,A430060F13Rik
5.136516658,4.402723346,2.909294586,2.614890152,A430078G23Rik
0,0,0,0,A430089I19Rik
1386.54471,1316.897754,641.351846,578.7290878,A430105I19Rik
101.3007255,122.6641778,503.5134114,452.6343431,A4galt
0,0,0,0,A4gnt
0.691066422,1.369853337,5.972903917,4.904960164,A530016L24Rik
0.377436812,0,0.959369556,0,A530032D15Rik
19.95738942,14.52071952,416.6866159,786.3831293,A530064D06Rik
0,2.980633385,4.777994251,0,A530084C06Rik
238.0242932,212.7792,710.8406588,752.3938312,A630001G21Rik
28.76141198,29.70988595,15.85236816,28.70730356,A630010A05Rik
35.06361325,32.12479818,6.679425773,4.192084406,A630023A22Rik
233.4330207,224.0372947,258.0459153,301.5536239,A630033H20Rik
1.502241069,2.741837485,1.655743306,1.535033182,A630073D07Rik
0,0,1.146379693,0,A630076J17Rik
0.14702892,0.471940727,0,0.173078265,A630095E13Rik
0,0,1.67176356,0,A630095N17Rik
0,0,0,0,A730009L09Rik
8.987907148,12.56083489,14.81262474,2.410530409,A730015C16Rik
5.392764747,13.29583941,36.46318593,27.37747371,A730017C20Rik
0,0.958383418,0,1.025260841,A730046J19Rik
9.190475651,12.31824628,2.225786759,2.216387682,A730049H05Rik
3.35375471,0.958383418,5.469035226,5.126304206,A730061H03Rik
0.907377465,0.968084632,3.440967589,2.08724324,A730071L15Rik
9.886735369,8.62545076,10.1908081,4.101043365,A830005F24Rik
40.53892086,39.55010841,40.69330986,32.30697158,A830010M20Rik
8.385690032,7.606881459,38.16094301,20.57271693,A830018L16Rik
0,0,0,0,A830031A19Rik
20.67226486,15.33413468,29.44011229,26.65678187,A930002H24Rik
0,0,0,1.025260841,A930003A15Rik
26.8716299,18.68472594,37.6057219,35.13252878,A930004D18Rik
2.696382373,0,2.264624022,3.075782524,A930009A15Rik
2.696382373,0.958383418,1.132312011,0,A930017K11Rik
6.291558871,4.791917089,9.05849609,13.32839094,A930017M01Rik
0.898794124,0,1.132312011,2.050521683,A930018P22Rik
19.77347074,15.33413468,52.08635252,63.56617216,A930033H14Rik
10.78552949,10.5422176,15.85236816,14.35365178,A930035D04Rik
0,0,0,0,AA066038
8.987941244,6.708683924,6.793872067,7.176825889,AA413626
421.5344444,406.2894627,441.3634578,457.1630935,AA414768
13.25232423,9.870109722,9.868974794,5.48648259,AA467197
0,0,0,0,AA543401
0,0,0,0,AA619741
0,0,0,0,AA623943
0,0,0,0.983960655,AA792892
40.8403605,33.98877831,72.43286715,64.87912201,AA986860
2601.110196,2594.343912,1201.383044,1429.213613,Aaas
252.4249861,245.9976669,210.1881627,220.3656859,Aacs
0,0,0,0,Aadac
0,0,0,0,Aadacl2
0,0,0,0,Aadacl3
0,0,0,0,Aadacl4
2.09875768,4.791917089,4.088884892,5.598250499,Aadat
172.9995244,163.269747,232.9196182,253.7080947,Aaed1
120.2735576,127.5877192,168.1569034,189.4382387,Aagab
285.7795693,260.4106994,331.4602532,370.0125818,Aak1
281.9872954,279.6736466,588.6842031,511.5102827,Aamdc
3428.963122,3579.41737,4831.737356,4848.575322,Aamp
0.898794124,1.849430615,0,1.025260841,Aanat
291.5808042,262.7753909,307.047934,301.9476961,Aar2
56.62402984,58.46138848,135.8774413,101.5008233,Aard
2278.557464,2266.208868,906.4454527,957.979319,Aars
553.6571807,629.6579055,628.4331662,693.0763287,Aars2
283.3030293,301.261853,428.8104829,479.3335217,Aarsd1
138.0751508,119.42932,121.1961542,158.8688489,Aasdh
1093.04819,1049.514029,726.1185233,670.0584372,Aasdhppt
2.589285805,1.436391656,28.07610658,22.11842736,Aass
1035.558101,1088.674367,677.8383941,682.8076925,Aatf
33.44762234,51.05159081,449.0013,710.7183238,Aatk
43.29370837,67.20055157,952.5756396,1266.999672,AB124611
349.3778685,336.9693882,655.4120932,549.9244011,Abat
927.32217,789.2238271,5162.674496,6354.994797,Abca1
9.345550716,9.977217992,12.63120692,7.509208641,Abca12
3.360420955,4.704238952,0.264876568,0.480450586,Abca13
0,0,0,1.236032637,Abca14
0,0,0,0,Abca15
0,1.183025141,0,1.722688903,Abca16
3.561805242,0.948456961,1.119985656,3.041976906,Abca17
42.16070723,52.21129409,69.94868701,79.00537979,Abca2
656.8417864,718.1910988,1682.684039,2016.873014,Abca3
125.4981018,138.5105933,112.4007601,76.91376038,Abca4
364.4688555,303.00744,228.3539,175.7612723,Abca5
93.31621747,113.7068793,90.95138477,99.82824693,Abca6
442.2271928,493.9877649,1087.334882,1334.438647,Abca7
1.005467198,7.241586106,2.085047033,3.642997184,Abca8a
123.4291292,110.0702904,145.605726,184.7339358,Abca8b
406.9205551,405.5297048,1477.558787,1463.3458,Abca9
1605.246306,1558.331437,871.8802487,941.1894523,Abcb10
0.905613596,2.896958916,14.12100928,2.066036132,Abcb11
13.49834308,17.74023832,76.5417109,89.07793527,Abcb1a
224.976178,218.0886119,235.6595945,288.1389918,Abcb1b
14.70637703,23.12399489,237.0227874,355.1186681,Abcb4
0,0,0,0,Abcb5
479.0596351,479.7490406,521.5679406,649.9967383,Abcb6
270.7746017,298.0833719,384.7681583,419.0962236,Abcb7
181.6721746,185.644094,288.9857742,373.7905133,Abcb8
87.30864237,91.52971924,175.0674697,180.1518962,Abcb9
3753.626467,3530.293552,1832.335079,2215.132982,Abcc1
373.5769453,382.5570177,414.9228013,458.4259772,Abcc10
3.680150025,1.962056563,16.05250282,26.98391274,Abcc12
0.178529996,0.392721393,0.68336924,0.646450642,Abcc2
66.51000987,68.21088196,577.0122809,888.1907218,Abcc3
632.0104644,597.1586093,618.7974607,741.0752952,Abcc4
985.8151003,953.5699665,1101.930631,1084.833422,Abcc5
0.362793995,0.757319619,3.60975239,2.902818825,Abcc6
0.338442754,0,0,0,Abcc8
32.07061017,48.1728051,691.9354155,478.6517146,Abcc9
866.9677942,918.8457726,2025.961623,2431.415902,Abcd1
57.52588844,68.71626066,411.9003468,640.0462202,Abcd2
2119.627404,1930.643703,1987.277133,2002.797021,Abcd3
529.4057223,597.6221897,974.1500457,1228.086487,Abcd4
4528.20059,4325.964559,2209.912796,2073.414031,Abce1
1094.921896,1037.370787,960.2595384,1024.73057,Abcf1
5431.412894,5287.401316,3485.256371,3598.665553,Abcf2
546.9003805,570.9021997,530.0026148,540.6414277,Abcf3
21.5522684,18.6419478,1056.91479,1406.725975,Abcg1
332.0046378,394.9861558,378.6162119,308.4988815,Abcg2
0,2.063980062,298.6220484,540.62821,Abcg3
16.49231978,24.03890329,17.76712755,23.43293679,Abcg4
0,0.71811112,0,0,Abcg5
0,0,2.412287545,0,Abcg8
116.7233794,132.5422801,170.7006838,169.6589494,Abhd10
812.5693335,849.9271143,962.9129781,911.4679782,Abhd11
22.26288962,24.88351016,272.2298216,172.5904427,Abhd11os
1395.146131,1475.863669,5411.863687,6922.285969,Abhd12
0,1.058463457,1.250175789,0.986766913,Abhd12b
1397.703094,1445.083835,1152.54537,1091.629617,Abhd13
718.3067856,741.5654177,784.7047451,621.3793573,Abhd14a
137.2067448,149.1769638,233.6404734,250.3437789,Abhd14b
13.32889731,13.42023369,15.69648868,23.03453543,Abhd15
404.3392894,465.5618309,585.1795946,587.323634,Abhd16a
6.291558871,5.750300507,1.132312011,2.050521683,Abhd16b
1474.199576,1593.359405,1703.126621,1833.716246,Abhd17a
772.0641529,690.9944442,656.7409665,684.874242,Abhd17b
1761.228442,1571.748805,1235.352404,1250.505632,Abhd17c
106.6075447,88.64501467,137.7934291,181.812686,Abhd18
2250.148683,2390.011358,1819.176768,1701.544692,Abhd2
23.1925353,18.31964581,34.00903761,26.465266,Abhd3
705.6429498,804.3315755,937.2552272,1010.877871,Abhd4
843.538413,854.5978471,933.3600106,923.4613199,Abhd5
288.3576126,278.5653246,142.8594553,137.2220384,Abhd6
1163.904719,1227.12972,1668.064469,1660.280087,Abhd8
3739.123554,3845.067162,5384.305135,5406.414513,Abi1
428.3071936,349.2407106,316.5592521,304.7849508,Abi2
27.00878804,25.99748968,94.0430814,104.2365434,Abi3
1353.955709,1174.403463,18089.62375,13796.09024,Abi3bp
1577.095885,1633.293136,1477.589576,1533.879797,Abl1
589.9309074,607.8629554,490.282126,544.9954487,Abl2
1407.570991,1430.410107,838.2342858,752.0774744,Ablim1
6.143452284,3.577186134,13.93310531,11.36600843,Ablim2
112.2293592,139.1902887,19.61797574,11.7337402,Ablim3
0,0,0,0,Abo
1368.102846,1441.157801,3235.366164,3926.758917,Abr
0,0,5.661560056,3.075782524,Abra
898.4067792,906.8824738,640.1548988,630.423554,Abracl
346.8719186,382.8881669,269.3005709,270.7651632,Abraxas1
1218.137177,1244.26765,1486.423967,1594.467296,Abraxas2
674.3004524,654.6463005,603.4211657,603.1864279,Abt1
102.5252216,137.8487656,162.1501244,205.6445887,Abtb1
197.8875886,171.0567916,171.1571555,151.7605393,Abtb2
59.79561316,64.40473925,121.7250702,164.0182709,AC019302.1
0,2.663216711,0,0,AC025913.2
111.3457647,99.43299089,277.7818465,420.2137521,AC034099.1
0,0,0,0,AC069074.1
0,0,0,0,AC069074.2
0,0,0,0,AC069561.1
0,0,0,0,AC069561.2
0,0,0,1.025260841,AC069561.3
0,0,0,0,AC069561.4
0,0,0,0,AC069562.1
15.43573154,0,0,1.087466321,AC073947.1
0,0,0,0,AC073947.2
0,0,0,0,AC073947.3
0,0,0,0,AC079644.1
0,0,0,0,AC079644.2
0,0,0,0,AC079644.3
146.9477734,150.0615974,191.6787654,219.0673293,AC084822.1
10.78552949,6.708683924,10.1908081,14.35365178,AC087064.2
408.0732309,423.0561251,465.4771528,466.9379106,AC087064.3
0,0,0,0,AC087559.1
3.330176283,1.267138367,0,0.178606235,AC087559.2
0.93139822,5.828870596,0,16.10233801,AC087559.3
0,0,0,0,AC090496.1
0,0.958383418,3.396936034,5.126304206,AC090654.1
0,0,0,0,AC090659.1
0,0,0,1.025260841,AC090659.2
0,0,0,0,AC091260.1
0,0,0,0,AC091683.1
0,0,0,0,AC091783.2
0,0,0,0,AC091783.3
0,0,0,0,AC091783.4
0,0,0,0,AC091783.5
0,0,0,0,AC092710.1
0,0,1.132312011,0,AC093926.1
0,0,0,0,AC096628.1
3.595176498,1.916766836,4.529248045,9.227347571,AC096628.2
0,0,0,0,AC098716.1
3.395748927,1.609708886,6.661636388,6.904367584,AC098884.1
0,0,0,0,AC099578.1
91.9661823,112.9602645,79.25602604,107.135377,AC099934.3
72.45288814,30.46777571,30.1827917,19.09006991,AC099934.5
0,0,0,0,AC100209.1
0,0,0,0,AC100209.2
0,0,0,0,AC100406.1
0,0,0,0,AC100406.2
0,0,0,0,AC100590.2
4.493970622,9.583834178,1.132312011,0,AC100729.1
0,0,0,0,AC101677.1
0,0,0,0,AC101984.1
0,0,0,0,AC102264.1
0,0,0,0,AC102287.1
11.38356009,7.750570188,7.147390966,2.625828856,AC102569.1
0,0,0,0,AC102575.1
0,0,0,0,AC102582.1
0,0,0,0,AC102689.1
8.987941244,9.583834178,1.132312011,4.101043365,AC104834.1
18.15439173,19.36738021,21.828961,32.6351614,AC104897.1
0,0,0,0,AC104906.1
0,0,0,0,AC105407.1
0,1.916766836,0,1.025260841,AC105950.1
0,0,0,0,AC105950.2
0,0,0,0,AC105958.2
1.797588249,0,0,0,AC107638.1
0,0,0,0,AC107663.3
0,0,0,0,AC107752.1
0,0,0,0,AC107864.1
0,0,0,0,AC108846.1
0.299933752,0,0,0,AC108846.4
0.898794124,0,0,1.025260841,AC108947.1
71.00473583,82.90016564,69.07103269,82.0208673,AC109138.1
2506.089023,2704.518412,3505.052121,3374.219762,AC109138.2
0.924319403,0.492757085,0,0,AC109138.5
0,0,0,0,AC109138.6
0,0,0,0,AC109138.7
1562.362727,1492.910913,118.5821109,180.8028549,AC109138.8
0,0,0,0,AC109180.1
0,0,0,0,AC109212.1
0,0,0,0,AC109214.1
1.168393498,0,0,0,AC110514.1
0,0,0,0,AC110514.2
14.78949112,8.821710398,40.92327272,31.29748075,AC110816.1
0,0,0,0,AC112274.2
0.903029776,1.933424922,0,0,AC112680.1
0,0,0,0,AC112680.2
0,0,0,0,AC112956.1
0,0,2.046759262,0,AC113060.1
0,0,0,0,AC113082.1
87.27541506,77.52338932,103.7781638,166.1147467,AC113124.1
1.683100632,0,0,0,AC113282.1
0.114487617,0.00451764,0,0,AC113282.2
0,0.953865778,0,0,AC113282.3
0,0,0,0,AC113282.4
1.797588249,0.958383418,0,0,AC113282.5
0,0,0,0,AC113305.1
0,0,0,0,AC113441.1
0,0,0,0,AC114010.1
4.493970622,16.2925181,1.132312011,0,AC114573.1
0,0,0,0,AC114645.1
158.869076,184.8109098,200.97951,152.4740812,AC115034.1
0,0.958383418,0,2.050521683,AC115047.1
0,0,0,0,AC115289.1
0,0,0,0,AC115750.1
0,0,0,0,AC115793.1
0,0,0,0,AC115970.1
0,0,0,0,AC116465.1
0,0,0,0,AC116502.1
0,0,0,0,AC116589.1
0.652106587,0,0.830667995,0.758001177,AC116589.3
0,0,0,0,AC116589.4
0,0,0,0,AC116589.6
0,0,0,0,AC116589.7
0,0,0,0,AC116589.9
0,0,0,0,AC116713.1
0,0,0,0,AC116797.1
0.630780382,0.750659164,0.249931471,0,AC116797.2
0,0,0,0,AC117188.1
0,0,0,0,AC117188.2
38.64814735,36.52333015,37.59485084,33.05472506,AC117226.1
0,0,0,0,AC117237.1
0,0,0,0,AC117240.2
0,0,0,0,AC117608.2
0.851077106,0.071144461,0.188891074,0.057003416,AC117622.1
0,0,0,0,AC117622.3
0,0,0,0,AC117656.1
2.696382373,0.958383418,0,1.025260841,AC117656.2
0,0,0,0,AC117769.2
3.2302056,0.958685312,0,0,AC117769.3
0,0,0,0,AC117949.1
0,0,0,0,AC118006.1
0,0,0,1.025260841,AC118006.2
0,0.958383418,2.264624022,1.025260841,AC118006.3
1.348191187,0.479191709,2.830780028,0.512630421,AC118542.1
0.898794124,1.916766836,2.264624022,0,AC118733.1
0,0,0,0,AC119894.1
1.138245254,1.254008944,1.27355862,1.298447201,AC119928.1
0,0,0,0,AC119987.1
0,0,0,0,AC120002.1
0,0,0,0,AC120011.1
0,0,0,0,AC120406.1
0,0,0,0,AC120540.1
1.797588249,0,0,1.025260841,AC120540.2
106.0980859,109.2413046,331.6371487,233.3154744,AC121298.1
0,0,0,0,AC121804.1
0,0,0,0,AC121804.3
22.56304194,13.84032993,30.86250545,30.35738283,AC121905.1
0,0,0,0,AC121905.2
0,0,0,0,AC121905.3
3.690634241,8.127840607,4.647655038,6.857401128,AC121905.4
0,0,0,0,AC121942.2
0,0,0,0,AC121947.1
0,0,0,0,AC121966.1
0,0,0,0,AC122024.3
0,0,0,0,AC122188.1
0,0,0,0,AC122194.1
0,0,0,0,AC122210.2
0,0,0,0,AC122225.1
0,0,0,0,AC122242.1
0,0,0,1.176595263,AC122263.2
0,0,0,0,AC122290.1
0,0,0,0,AC122295.1
0,0,0,0,AC122301.1
0,0,0,0,AC122327.1
0,0,0,0,AC122327.2
0,0,0,0,AC122327.3
0.898794124,0.958383418,0,0,AC122327.4
0,0,0,0,AC122332.1
0.898794124,0,0,0,AC122335.1
0,0,0,0,AC122351.1
8.291141648,3.493534447,6.890403011,8.333842226,AC122357.1
0,0,0,0,AC122360.1
0,0,0,0,AC122371.2
0,0,0,0,AC122371.3
0,0,0,0,AC122372.1
0.934971868,0,0,2.088422726,AC122382.1
0,0,0,0,AC122408.1
0.898794124,0,0,1.025260841,AC122408.2
0,0,0,0,AC122418.1
0,0,0,0,AC122464.1
0,0,0,0,AC122465.2
0,0,0,0,AC122465.3
0.898794124,0,0,0,AC122484.1
0,0,0,0,AC122533.1
0.200478117,3.175104614,0.039425504,2.339679513,AC122539.1
0,0,0,0,AC122539.2
12.94455555,13.00065818,11.16931215,8.519147593,AC122840.2
0,0,0,0,AC122891.1
0,0,0,0,AC122901.2
0,0,0,0,AC122905.2
0,0,0,0,AC122924.1
0,0,0,0,AC122924.2
0,0,0,0,AC123062.1
0,0,0,0,AC123064.1
0,0,0,0,AC123064.2
0,0,0,0,AC123067.1
0,0.429766596,0,0,AC123534.1
0,0,0,0,AC123618.1
7.190352995,1.916766836,2.264624022,3.075782524,AC123709.1
0,0,0,0,AC123803.1
0.958931492,1.801892711,1.205370172,0,AC123832.2
0,0,0,0,AC123835.1
0,0,0,0,AC123857.2
0,0,0,0,AC123873.1
0,0,0,0,AC123873.2
0,0,0,0,AC123873.3
0,0,0,0,AC123920.1
0,0,0,0,AC123935.1
0,0,0,0,AC123944.1
0,0,0,0,AC123944.2
4.100164468,2.2015737,1.316826839,2.315487807,AC123954.1
0,0,0,0,AC124184.1
0,0,0,0,AC124196.2
0,0,0,0,AC124346.1
0,0,0,0,AC124356.1
0,0,0,0,AC124356.2
0.9034803,0,0,0,AC124394.3
0,0,0,0,AC124395.1
0,0,1.132312011,0,AC124399.1
0,0,0,0,AC124400.1
0,0,0,0,AC124400.2
0,0,0,0,AC124420.1
74.92568152,58.67612028,81.36829673,78.1931296,AC124426.1
0,0,0,0,AC124433.2
0,0,0,0,AC124436.1
0,0,0,0,AC124445.1
0,0,0,0,AC124489.3
0,0,0,0,AC124510.2
0,0,0,0,AC124524.1
0,0,0,0,AC124537.1
0,0,0,0,AC124542.1
0,0,0,0,AC124549.2
0,0,0,0,AC124549.3
0,0,0,0,AC124562.1
0,0,0,0,AC124569.1
0,0,0,0,AC124569.3
0,0,0,0,AC124569.4
0,0,0,0,AC124577.1
0,0,0,0,AC124581.2
0,0,0,0,AC124601.1
3.595176498,1.916766836,1.132312011,2.050521683,AC124603.1
0,0,0,0,AC124606.1
0,0,0,0,AC124606.2
0,0,0,0,AC124686.1
0,0,0,0,AC124687.1
0,0,0,1.829469859,AC124712.1
0,0,0,0,AC124732.2
0,0,0,0,AC124739.1
0,0,0,0,AC124739.2
0,0,0,0,AC124751.1
0,0,0,0,AC124772.1
0,0,0,0,AC124772.2
0,0,0,0,AC124772.3
0,0,0,0,AC124778.1
0,0,0,0,AC124826.1
3.595176498,1.916766836,5.667479908,7.176825889,AC125019.1
0,0,0,0,AC125020.2
0,0,0,0,AC125064.1
0,0,0,0,AC125149.1
0,0,0,0,AC125149.2
0,0,0,0,AC125149.3
0,0,0,0,AC125149.4
0,0,0,0,AC125149.5
0,0,0,0,AC125178.1
0,0,0,0,AC125178.2
0,0,0,0,AC125178.3
0,0,0,0,AC125190.1
0,0,0,0,AC125190.2
0,0,0,0,AC125190.3
0,0,0,0,AC125206.2
0,0,0,0,AC125209.1
0,0,0,0,AC125350.1
0,0,0,0,AC125374.2
5.395109162,6.728901714,0,7.197682035,AC125374.3
0,0,0,0,AC125399.1
0,0,0,0,AC125444.1
0,0,0,0,AC125484.1
0,0,0,0,AC125486.1
0,0,0,0,AC125488.1
0,0,0,0,AC125488.2
0,0,0,0,AC125531.1
18.33850716,15.60826446,12.1909631,17.12182435,AC125532.1
0,0,0,0,AC125543.1
0,0,0,0,AC125543.2
0,0,0,0,AC125543.3
0,0,0,0,AC125543.4
0,0,0,0,AC125543.5
0,0,0,0,AC126035.1
16.81532635,24.80141986,8.838539858,3.511385219,AC126043.1
0,0,0,0,AC126267.1
0,0,0,0,AC126275.1
0,0,0,0,AC126275.2
0,0,1.132312011,0,AC126444.1
0,0,0,0,AC126554.1
0,0,0,0,AC126554.2
0,0,0,0,AC126554.3
0,0,0,0,AC126554.4
0,0,0,0,AC126672.1
4.369800992,3.621905481,14.20822513,6.627175847,AC126673.3
0,0,0,0,AC126685.1
0,0,0,0,AC126799.1
0,0,0,0,AC126805.1
0,0,0,0,AC126939.1
0,0,0,0,AC126939.2
0,0,0,0,AC126939.3
0,0,0,0,AC126939.4
0,0,0,0,AC127224.1
0,0,0,0,AC127242.2
0,0,0,0,AC127242.3
0,0,0,0,AC127242.4
0,0,0,0,AC127270.2
